Date,Product Category,Region,Sales Amount (IDR)
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Central Java,177394.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,Central Java,889248.0
2022-01-15 17:29:29.410984,Send Money,East Java,796293.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,East Java,945847.0
2019-11-27 17:29:29.411007,Postpaid Biller,West Java,82211.0
2022-10-12 17:29:29.410976,Prepaid Pulsa,Central Java,59990.0
2020-10-22 17:29:29.410997,Offline Payments/QRIS,East Java,45444.0
2022-07-14 17:29:29.410979,Postpaid Biller,Central Java,931770.0
2021-04-20 17:29:29.410992,Offline Payments/QRIS,West Java,689605.0
2020-07-24 17:29:29.411000,Postpaid Biller,Jabodetabek,65434.0
2020-11-21 17:29:29.410997,Postpaid Biller,Jabodetabek,755011.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Central Java,927156.0
2021-02-19 17:29:29.410994,Postpaid Biller,West Java,230478.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,West Java,941776.0
2023-06-09 17:29:29.410968,Offline Payments/QRIS,East Java,21253.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,East Java,186262.0
2020-09-22 17:29:29.410998,Send Money,West Java,692746.0
2022-12-11 17:29:29.410974,Postpaid Biller,East Java,565605.0
2020-11-21 17:29:29.410997,Prepaid Pulsa,Central Java,842065.0
2023-06-09 17:29:29.410968,Postpaid Biller,West Java,791774.0
2022-07-14 17:29:29.410979,Postpaid Biller,Central Java,735348.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,Jabodetabek,10912.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,Jabodetabek,727586.0
2021-01-20 17:29:29.410995,Send Money,Central Java,100933.0
2020-05-25 17:29:29.411002,Send Money,Jabodetabek,20611.0
2022-09-12 17:29:29.410977,Send Money,West Java,92768.0
2021-01-20 17:29:29.410995,Send Money,Central Java,47946.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,East Java,30428.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,East Java,58447.0
2023-08-08 17:29:29.410965,Send Money,West Java,923475.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,East Java,764496.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,East Java,126409.0
2021-11-16 17:29:29.410986,Send Money,Jabodetabek,277052.0
2023-05-10 17:29:29.410969,Send Money,East Java,659009.0
2022-09-12 17:29:29.410977,Send Money,East Java,818790.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,West Java,801337.0
2019-06-30 17:29:29.411011,Send Money,Central Java,624992.0
2019-01-01 17:29:29.411017,Offline Payments/QRIS,Jabodetabek,828265.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,West Java,57784.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,West Java,368710.0
2022-05-15 17:29:29.410980,Send Money,East Java,394261.0
2020-05-25 17:29:29.411002,Send Money,Central Java,971070.0
2021-09-17 17:29:29.410987,Send Money,East Java,834885.0
2021-01-20 17:29:29.410995,Postpaid Biller,Jabodetabek,365394.0
2021-05-20 17:29:29.410991,Postpaid Biller,West Java,261083.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,Jabodetabek,574550.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,Central Java,269776.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,Jabodetabek,966017.0
2021-08-18 17:29:29.410989,Send Money,West Java,692511.0
2022-07-14 17:29:29.410979,Send Money,Central Java,586557.0
2022-12-11 17:29:29.410974,Postpaid Biller,Jabodetabek,104382.0
2020-08-23 17:29:29.410999,Send Money,East Java,103573.0
2021-12-16 17:29:29.410985,Postpaid Biller,West Java,645435.0
2020-12-21 17:29:29.410996,Prepaid Pulsa,East Java,168828.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,Central Java,459414.0
2022-09-12 17:29:29.410977,Postpaid Biller,Central Java,247810.0
2021-03-21 17:29:29.410993,Send Money,Central Java,466573.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,Jabodetabek,165793.0
2020-07-24 17:29:29.411000,Send Money,East Java,347497.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,Jabodetabek,452903.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,West Java,116465.0
2022-06-14 17:29:29.410980,Prepaid Pulsa,Jabodetabek,354632.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,Jabodetabek,876090.0
2021-04-20 17:29:29.410992,Prepaid Pulsa,East Java,604534.0
2019-05-31 17:29:29.411012,Prepaid Pulsa,Central Java,635741.0
2019-03-02 17:29:29.411015,Postpaid Biller,East Java,24615.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,Jabodetabek,178370.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,East Java,843976.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,East Java,731267.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,Central Java,823341.0
2020-12-21 17:29:29.410996,Send Money,Central Java,403753.0
2019-05-01 17:29:29.411013,Postpaid Biller,West Java,587146.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,West Java,577445.0
2021-09-17 17:29:29.410987,Postpaid Biller,East Java,783089.0
2020-12-21 17:29:29.410996,Prepaid Pulsa,East Java,527767.0
2020-09-22 17:29:29.410998,Postpaid Biller,East Java,171373.0
2018-11-02 17:29:29.411019,Send Money,Jabodetabek,827809.0
2023-08-08 17:29:29.410965,Send Money,West Java,14880.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,Central Java,251876.0
2019-12-27 17:29:29.411006,Postpaid Biller,Central Java,534307.0
2022-03-16 17:29:29.410982,Send Money,East Java,568501.0
2022-12-11 17:29:29.410974,Send Money,East Java,802624.0
2020-01-26 17:29:29.411005,Prepaid Pulsa,West Java,194916.0
2019-12-27 17:29:29.411006,Postpaid Biller,East Java,103618.0
2022-07-14 17:29:29.410979,Send Money,East Java,972249.0
2022-07-14 17:29:29.410979,Offline Payments/QRIS,East Java,385074.0
2020-08-23 17:29:29.410999,Offline Payments/QRIS,East Java,314030.0
2020-11-21 17:29:29.410997,Prepaid Pulsa,Jabodetabek,656132.0
2020-09-22 17:29:29.410998,Postpaid Biller,Central Java,917115.0
2020-10-22 17:29:29.410997,Offline Payments/QRIS,Central Java,804278.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,Central Java,682016.0
2019-09-28 17:29:29.411009,Offline Payments/QRIS,East Java,277411.0
2022-10-12 17:29:29.410976,Postpaid Biller,Jabodetabek,783067.0
2019-01-31 17:29:29.411016,Send Money,East Java,234404.0
2021-07-19 17:29:29.410989,Prepaid Pulsa,Central Java,856036.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,West Java,550713.0
2021-02-19 17:29:29.410994,Postpaid Biller,East Java,695193.0
2020-05-25 17:29:29.411002,Postpaid Biller,Jabodetabek,436528.0
2020-04-25 17:29:29.411003,Offline Payments/QRIS,Central Java,646637.0
2022-07-14 17:29:29.410979,Offline Payments/QRIS,West Java,230229.0
2020-06-24 17:29:29.411001,Postpaid Biller,West Java,802123.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,West Java,375552.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,Jabodetabek,604136.0
2022-08-13 17:29:29.410978,Postpaid Biller,Jabodetabek,379019.0
2021-04-20 17:29:29.410992,Prepaid Pulsa,East Java,457317.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,Jabodetabek,993925.0
2022-07-14 17:29:29.410979,Offline Payments/QRIS,Central Java,99370.0
2021-01-20 17:29:29.410995,Postpaid Biller,East Java,667677.0
2018-11-02 17:29:29.411019,Offline Payments/QRIS,East Java,707373.0
2020-09-22 17:29:29.410998,Send Money,Central Java,628241.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,Jabodetabek,798658.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,Central Java,186228.0
2023-09-07 17:29:29.410956,Send Money,West Java,291450.0
2022-03-16 17:29:29.410982,Postpaid Biller,East Java,876287.0
2020-05-25 17:29:29.411002,Send Money,West Java,987517.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,East Java,47995.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,East Java,100589.0
2023-04-10 17:29:29.410970,Send Money,East Java,945998.0
2023-05-10 17:29:29.410969,Send Money,Jabodetabek,37025.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,Central Java,408620.0
2020-08-23 17:29:29.410999,Send Money,Central Java,366855.0
2020-06-24 17:29:29.411001,Postpaid Biller,East Java,124245.0
2019-12-27 17:29:29.411006,Offline Payments/QRIS,Central Java,872926.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,Jabodetabek,69557.0
2020-01-26 17:29:29.411005,Prepaid Pulsa,West Java,541839.0
2022-09-12 17:29:29.410977,Send Money,West Java,353306.0
2023-01-10 17:29:29.410973,Postpaid Biller,East Java,236428.0
2020-09-22 17:29:29.410998,Postpaid Biller,Central Java,593063.0
2022-03-16 17:29:29.410982,Prepaid Pulsa,Central Java,427682.0
2020-10-22 17:29:29.410997,Prepaid Pulsa,East Java,345934.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,East Java,313505.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,Jabodetabek,665509.0
2022-08-13 17:29:29.410978,Postpaid Biller,East Java,573122.0
2021-07-19 17:29:29.410989,Send Money,Central Java,579255.0
2020-05-25 17:29:29.411002,Send Money,East Java,227612.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,Central Java,554723.0
2020-01-26 17:29:29.411005,Offline Payments/QRIS,Jabodetabek,520701.0
2019-01-31 17:29:29.411016,Postpaid Biller,Central Java,751062.0
2020-12-21 17:29:29.410996,Offline Payments/QRIS,Central Java,590765.0
2023-02-09 17:29:29.410972,Send Money,Jabodetabek,428957.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,East Java,739848.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,West Java,254022.0
2019-05-01 17:29:29.411013,Send Money,Jabodetabek,32843.0
2023-07-09 17:29:29.410967,Prepaid Pulsa,West Java,684217.0
2023-01-10 17:29:29.410973,Send Money,Jabodetabek,514269.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,Central Java,220332.0
2021-12-16 17:29:29.410985,Offline Payments/QRIS,West Java,424688.0
2021-10-17 17:29:29.410986,Send Money,East Java,849235.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,Jabodetabek,688214.0
2019-10-28 17:29:29.411008,Offline Payments/QRIS,East Java,252248.0
2022-08-13 17:29:29.410978,Postpaid Biller,East Java,560797.0
2022-08-13 17:29:29.410978,Send Money,Jabodetabek,165341.0
2018-12-02 17:29:29.411018,Postpaid Biller,Jabodetabek,187944.0
2022-06-14 17:29:29.410980,Postpaid Biller,Central Java,115586.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,Central Java,210934.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,Jabodetabek,364425.0
2021-06-19 17:29:29.410990,Send Money,East Java,985636.0
2019-05-01 17:29:29.411013,Send Money,West Java,202855.0
2022-01-15 17:29:29.410984,Postpaid Biller,East Java,957091.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,Jabodetabek,245007.0
2021-07-19 17:29:29.410989,Postpaid Biller,East Java,313380.0
2023-01-10 17:29:29.410973,Postpaid Biller,West Java,109466.0
2019-07-30 17:29:29.411010,Postpaid Biller,Jabodetabek,982971.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,East Java,628599.0
2020-11-21 17:29:29.410997,Send Money,Central Java,247249.0
2019-08-29 17:29:29.411010,Postpaid Biller,West Java,410061.0
2021-07-19 17:29:29.410989,Send Money,Central Java,556364.0
2021-05-20 17:29:29.410991,Postpaid Biller,Jabodetabek,661020.0
2019-01-01 17:29:29.411017,Send Money,Central Java,246484.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Jabodetabek,349834.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,Central Java,502974.0
2022-07-14 17:29:29.410979,Send Money,Central Java,634090.0
2021-11-16 17:29:29.410986,Send Money,Central Java,658584.0
2020-04-25 17:29:29.411003,Prepaid Pulsa,West Java,976118.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Jabodetabek,667646.0
2020-11-21 17:29:29.410997,Prepaid Pulsa,Jabodetabek,652082.0
2020-07-24 17:29:29.411000,Send Money,East Java,98323.0
2022-07-14 17:29:29.410979,Send Money,West Java,519537.0
2021-01-20 17:29:29.410995,Postpaid Biller,West Java,613508.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,East Java,481568.0
2021-04-20 17:29:29.410992,Postpaid Biller,East Java,401214.0
2023-09-07 17:29:29.410956,Postpaid Biller,West Java,67675.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,Jabodetabek,734133.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,West Java,335691.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,West Java,578957.0
2022-08-13 17:29:29.410978,Send Money,East Java,413200.0
2021-03-21 17:29:29.410993,Send Money,West Java,170166.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,Central Java,617219.0
2019-03-02 17:29:29.411015,Postpaid Biller,East Java,291006.0
2023-09-07 17:29:29.410956,Postpaid Biller,East Java,576513.0
2020-05-25 17:29:29.411002,Prepaid Pulsa,Jabodetabek,416496.0
2020-09-22 17:29:29.410998,Send Money,Jabodetabek,356956.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,Central Java,290092.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,Jabodetabek,719728.0
2019-05-31 17:29:29.411012,Offline Payments/QRIS,East Java,640573.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,Central Java,606286.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,Central Java,963510.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,West Java,329748.0
2022-09-12 17:29:29.410977,Postpaid Biller,West Java,739879.0
2019-12-27 17:29:29.411006,Offline Payments/QRIS,West Java,469128.0
2020-04-25 17:29:29.411003,Send Money,Jabodetabek,727377.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,East Java,129485.0
2019-01-31 17:29:29.411016,Send Money,Central Java,575257.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,Central Java,169404.0
2021-06-19 17:29:29.410990,Send Money,Central Java,640688.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,636088.0
2020-09-22 17:29:29.410998,Prepaid Pulsa,West Java,866334.0
2020-06-24 17:29:29.411001,Postpaid Biller,Central Java,239261.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,West Java,568734.0
2019-11-27 17:29:29.411007,Postpaid Biller,Central Java,66485.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,East Java,321718.0
2019-08-29 17:29:29.411010,Send Money,East Java,712200.0
2023-01-10 17:29:29.410973,Postpaid Biller,East Java,151793.0
2021-04-20 17:29:29.410992,Postpaid Biller,Jabodetabek,999941.0
2020-06-24 17:29:29.411001,Postpaid Biller,Central Java,7623.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,Central Java,146244.0
2023-04-10 17:29:29.410970,Postpaid Biller,West Java,721570.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Central Java,105430.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,Central Java,227551.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Central Java,937258.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,East Java,47931.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,East Java,53675.0
2019-08-29 17:29:29.411010,Postpaid Biller,West Java,792457.0
2021-02-19 17:29:29.410994,Send Money,Central Java,230550.0
2022-11-11 17:29:29.410975,Send Money,Central Java,783254.0
2022-04-15 17:29:29.410981,Send Money,West Java,613048.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,West Java,917485.0
2019-11-27 17:29:29.411007,Send Money,East Java,262659.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,West Java,735271.0
2023-01-10 17:29:29.410973,Postpaid Biller,Jabodetabek,68849.0
2023-05-10 17:29:29.410969,Send Money,East Java,381816.0
2021-10-17 17:29:29.410986,Prepaid Pulsa,Jabodetabek,103631.0
2019-05-31 17:29:29.411012,Send Money,West Java,740873.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,West Java,601198.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,Jabodetabek,729386.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,East Java,779884.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,East Java,124072.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,Central Java,586297.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,Jabodetabek,188845.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,West Java,813038.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,West Java,38975.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,Central Java,984275.0
2021-03-21 17:29:29.410993,Offline Payments/QRIS,Jabodetabek,99677.0
2022-09-12 17:29:29.410977,Send Money,West Java,418658.0
2022-09-12 17:29:29.410977,Postpaid Biller,Jabodetabek,743428.0
2021-12-16 17:29:29.410985,Send Money,Central Java,914852.0
2023-02-09 17:29:29.410972,Send Money,Central Java,192551.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,Central Java,909787.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,Jabodetabek,720780.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,West Java,909600.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,East Java,773341.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,West Java,787658.0
2019-03-02 17:29:29.411015,Send Money,Central Java,585840.0
2019-09-28 17:29:29.411009,Postpaid Biller,Central Java,792312.0
2019-09-28 17:29:29.411009,Send Money,West Java,777044.0
2020-08-23 17:29:29.410999,Offline Payments/QRIS,West Java,872251.0
2021-09-17 17:29:29.410987,Postpaid Biller,East Java,282639.0
2023-08-08 17:29:29.410965,Postpaid Biller,Jabodetabek,440422.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,Central Java,849203.0
2020-05-25 17:29:29.411002,Postpaid Biller,Jabodetabek,904627.0
2022-08-13 17:29:29.410978,Send Money,West Java,647475.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,East Java,704351.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,Central Java,570513.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,West Java,441753.0
2020-04-25 17:29:29.411003,Send Money,East Java,892513.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,East Java,989295.0
2022-06-14 17:29:29.410980,Send Money,West Java,513427.0
2019-10-28 17:29:29.411008,Prepaid Pulsa,East Java,774581.0
2021-07-19 17:29:29.410989,Send Money,East Java,86074.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,East Java,146010.0
2021-08-18 17:29:29.410989,Prepaid Pulsa,East Java,90357.0
2019-12-27 17:29:29.411006,Prepaid Pulsa,West Java,912702.0
2021-12-16 17:29:29.410985,Offline Payments/QRIS,Central Java,627461.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,East Java,9571.0
2021-03-21 17:29:29.410993,Offline Payments/QRIS,Jabodetabek,278435.0
2022-11-11 17:29:29.410975,Postpaid Biller,West Java,336190.0
2020-05-25 17:29:29.411002,Prepaid Pulsa,East Java,208260.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,Central Java,414723.0
2023-06-09 17:29:29.410968,Send Money,East Java,474780.0
2023-04-10 17:29:29.410970,Send Money,West Java,919594.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,West Java,647646.0
2019-05-01 17:29:29.411013,Send Money,Jabodetabek,686239.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,Jabodetabek,55310.0
2022-11-11 17:29:29.410975,Offline Payments/QRIS,Jabodetabek,739058.0
2019-05-31 17:29:29.411012,Send Money,Jabodetabek,788252.0
2020-02-25 17:29:29.411004,Postpaid Biller,Jabodetabek,704072.0
2019-10-28 17:29:29.411008,Postpaid Biller,Central Java,150072.0
2021-09-17 17:29:29.410987,Postpaid Biller,East Java,34259.0
2021-10-17 17:29:29.410986,Send Money,West Java,173656.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,Central Java,23126.0
2020-11-21 17:29:29.410997,Postpaid Biller,Central Java,948177.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,Jabodetabek,984253.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,Jabodetabek,179919.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,West Java,877070.0
2020-03-26 17:29:29.411004,Postpaid Biller,West Java,768365.0
2021-07-19 17:29:29.410989,Postpaid Biller,Central Java,75170.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,Central Java,936317.0
2022-08-13 17:29:29.410978,Postpaid Biller,Central Java,780041.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,East Java,360957.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,Jabodetabek,391457.0
2023-07-09 17:29:29.410967,Postpaid Biller,Jabodetabek,961864.0
2021-07-19 17:29:29.410989,Postpaid Biller,East Java,997036.0
2020-08-23 17:29:29.410999,Prepaid Pulsa,Jabodetabek,960561.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,East Java,369411.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,Jabodetabek,465899.0
2020-12-21 17:29:29.410996,Prepaid Pulsa,East Java,99500.0
2019-01-01 17:29:29.411017,Prepaid Pulsa,West Java,162437.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,Central Java,963241.0
2023-08-08 17:29:29.410965,Send Money,Central Java,473906.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Central Java,574483.0
2019-07-30 17:29:29.411010,Send Money,Central Java,518859.0
2022-01-15 17:29:29.410984,Send Money,Jabodetabek,426295.0
2019-06-30 17:29:29.411011,Postpaid Biller,East Java,14308.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,Central Java,127452.0
2019-05-01 17:29:29.411013,Send Money,East Java,77056.0
2023-05-10 17:29:29.410969,Send Money,West Java,390348.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Central Java,643935.0
2022-10-12 17:29:29.410976,Postpaid Biller,East Java,251690.0
2022-07-14 17:29:29.410979,Offline Payments/QRIS,East Java,462948.0
2022-04-15 17:29:29.410981,Send Money,West Java,715082.0
